Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Luxembourg,LUX,..,4.10423994064331,2.62757992744446,2.61967992782593,3.30612993240356,2.44804000854492,1.47956001758575,1.59484994411469,1.65278995037079,0.345420002937317,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Macao SAR, China",MAC,16.0357303619385,10.664529800415,4.24691009521484,2.44828009605408,2.6699800491333,2.20133996009827,6.13608980178833,9.81147956848145,12.7311601638794,16.3325595855713,14.203200340271,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Madagascar,MDG,36.9860191345215,36.5061912536621,2.04909563064575,2.06472992897034,2.14274644851685,2.22801995277405,5.77707719802856,3.27082586288452,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Malawi,MWI,..,..,..,50.3821716308594,..,..,..,..,2.36099672317505,2.24473571777344,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Malaysia,MYS,..,0.546090006828308,4.79152870178223,4.48947525024414,3.72371673583984,2.84282875061035,4.23968172073364,3.54035997390747,3.97179961204529,4.69322156906128,1.8531641960144,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Maldives,MDV,..,2.73199009895325,2.84099841117859,3.89429759979248,4.29045009613037,3.42507767677307,2.91542887687683,2.08544397354126,..,6.01357269287109,9.52615165710449,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Mali,MLI,..,..,42.129508972168,40.7650108337402,35.7258796691895,43.7249794006348,..,..,..,..,32.5269012451172,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Malta,MLT,2.33513998985291,..,1.24618995189667,1.27506995201111,1.05804002285004,0.859640002250671,2.29421997070312,3.63435006141663,5.06799983978271,6.87698984146118,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Marshall Islands,MHL,..,..,6.18913984298706,3.65358996391296,..,..,1.13718998432159,3.36907005310059,2.70314002037048,2.44869995117188,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Mauritania,MRT,..,42.2472915649414,..,32.8678817749023,28.9053592681885,27.3820896148682,30.5592803955078,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Mauritius,MUS,9.99306964874268,0.624119997024536,5.28578996658325,5.00507020950317,4.69480991363525,2.43055009841919,4.19625997543335,3.64071989059448,6.08726978302002,..,1.74340999126434,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Mexico,MEX,0,0.059969998896122,0.316359996795654,0.3126600086689,0.333790004253387,0.255989998579025,0.317059993743896,0.29093998670578,0.333270013332367,0.341919988393784,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Micronesia, Fed. Sts.",FSM,..,..,17.283109664917,11.3523111343384,12.0839910507202,4.74072980880737,10.507550239563,16.5258407592773,15.7935943603516,15.9594497680664,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Moldova,MDA,..,..,0.45006000995636,0.616850018501282,0.646189987659454,0.645780026912689,1.92910003662109,0.796509981155396,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Mongolia,MNG,..,8.80910968780518,4.84401988983154,3.73014998435974,4.35439014434814,3.16599917411804,3.94148755073547,4.91705894470215,5.38902711868286,5.21804285049438,5.06079483032227,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Montenegro,MNE,..,..,0.0383899994194508,1.25121998786926,0.123250000178814,2.28250002861023,0.324160009622574,0.308450013399124,0.17315000295639,..,0.21832999587059,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Morocco,MAR,45.4745903015137,19.4521903991699,..,6.4555401802063,5.13143014907837,3.28017997741699,1.8772599697113,0.33704999089241,0.340330004692078,0.527440011501312,0.714739978313446,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Mozambique,MOZ,49.8908195495605,42.6495513916016,3.53144001960754,4.97640991210938,6.6296501159668,3.16380000114441,1.2936600446701,0.847180008888245,..,1.03396999835968,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Myanmar,MMR,..,8.00111961364746,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Namibia,NAM,13.8672304153442,11.0408601760864,0.38489156961441,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Nauru,NRU,..,..,..,8.83806991577148,..,..,3.67391991615295,13.002610206604,..,10.9664497375488,3.74752998352051,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Nepal,NPL,..,30.7744808197021,1.59839999675751,1.14783000946045,2.00387001037598,..,..,..,1.3450562953949,1.01460039615631,3.60089778900146,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Netherlands,NLD,5.72687005996704,..,..,..,0.202069997787476,0.260549992322922,0.126550003886223,0.173940002918243,0.191049993038177,0.405660003423691,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,New Caledonia,NCL,6.08563995361328,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,New Zealand,NZL,0.672049999237061,..,1.17346000671387,1.19614005088806,..,1.28593003749847,0.975210011005402,1.29258000850677,1.3500200510025,2.54800009727478,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Nicaragua,NIC,33.5346794128418,17.1530303955078,..,..,..,..,..,..,..,..,9.74831008911133,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Niger,NER,77.7464065551758,73.5277786254883,34.9084587097168,33.643798828125,30.4487400054932,37.4042015075684,38.0393409729004,..,39.1249885559082,39.1558303833008,37.888988494873,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Nigeria,NGA,..,33.476390838623,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,North Macedonia,MKD,..,0.0527000017464161,2.27909994125366,..,2.90700006484985,3.34319996833801,7.26470994949341,6.8620400428772,7.36266994476318,2.96356010437012,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Norway,NOR,1.05317997932434,0.701390027999878,0.532079994678497,0.69080001115799,0.65148001909256,0.752420008182526,0.832340002059937,1.03313994407654,0.939869999885559,0.949949979782104,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Oman,OMN,32.4739799499512,15.9029598236084,3.58839988708496,4.21372985839844,2.69878005981445,1.358029961586,2.73849010467529,10.3380699157715,10.9042901992798,11.0642404556274,4.31122016906738,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,26.7069053649902,25.1649971008301,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Palau,PLW,..,..,..,..,..,..,..,2.79913997650146,2.07774996757507,17.6949157714844,12.5941133499146,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Panama,PAN,12.1486797332764,5.25768995285034,10.2709102630615,..,13.0242204666138,..,11.456859588623,10.8986902236938,4.27251005172729,3.90560007095337,9.74936008453369,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Papua New Guinea,PNG,..,..,..,11.4764499664307,..,1.30555999279022,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Paraguay,PRY,0.499269992113113,0.812359988689423,..,12.4843902587891,..,..,..,12.3713703155518,12.2538995742798,11.9459199905396,12.2711296081543,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Peru,PER,..,1.20410001277924,..,2.17479991912842,4.11062002182007,3.78958010673523,1.69684994220734,0.251080006361008,0.0838200002908707,0.258679986000061,0.258359998464584,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Philippines,PHL,1.90197002887726,..,6.01101922988892,6.78922748565674,7.14271068572998,7.36187362670898,6.15197610855103,5.98956108093262,10.5230550765991,9.66665554046631,9.56472969055176,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Poland,POL,..,1.28238999843597,..,..,4.87842988967896,4.576819896698,3.40893006324768,1.47061002254486,0.0214900001883507,0.0187699999660254,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Portugal,PRT,0.319429993629456,2.4111499786377,1.22552001476288,1.7857700586319,1.80541002750397,1.45345997810364,0.722739994525909,0.214780002832413,0.0724100023508072,0.337850004434586,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Puerto Rico (US),PRI,..,..,2.7660698890686,6.72430992126465,..,4.77967977523804,..,..,..,..,17.9344997406006,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Qatar,QAT,2.53875994682312,6.6247501373291,3.98114991188049,1.69530999660492,0.0882299989461899,0.664699971675873,1.87943005561829,2.12278008460999,12.3901100158691,7.61488008499146,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Romania,ROU,..,0.51298999786377,7.88606023788452,8.94709968566895,9.39772987365723,8.44326972961426,7.58277988433838,8.2678804397583,9.58043956756592,15.6128101348877,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Russian Federation,RUS,..,..,2.02374005317688,2.06768989562988,0.371010005474091,0.0791599974036217,0.196549996733665,1.03143000602722,2.06003999710083,2.63493990898132,4.93521976470947,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Rwanda,RWA,..,..,..,1.23701000213623,1.15994000434875,1.38027000427246,1.55754995346069,..,0.101779997348785,..,0.48879000544548,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Samoa,WSM,..,5.79495000839233,0.0463786274194717,0.883148968219757,0.282470256090164,1.178297996521,1.48075330257416,0.929040014743805,1.13845264911652,0.973304033279419,2.98071312904358,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,San Marino,SMR,2.16784000396729,6.26887989044189,..,..,..,..,5.55238008499146,5.59482002258301,6.30631017684937,6.3125,6.76642990112305,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Sao Tome and Principe,STP,3.34327006340027,..,9.61688995361328,..,3.53613996505737,5.20358657836914,52.256908416748,..,5.83157587051392,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Saudi Arabia,SAU,..,..,2.70409989356995,2.68338990211487,..,..,..,2.63566994667053,2.8173999786377,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Senegal,SEN,56.0500717163086,40.656078338623,24.2761096954346,..,..,..,24.5827293395996,23.2223796844482,25.908260345459,26.6153793334961,26.5942707061768,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Serbia,SRB,..,..,0.133059993386269,0.301999986171722,0.622420012950897,1.28152000904083,1.85319995880127,2.51764988899231,3.73237991333008,1.70560002326965,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,1.92701995372772,2.83371996879578,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Sierra Leone,SLE,..,..,1.62360417842865,1.70402526855469,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Singapore,SGP,..,..,..,0.0103900004178286,0.0308100003749132,0.204339995980263,0.101080000400543,0.115780003368855,0.648090004920959,0.930599987506866,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Slovak Republic,SVK,..,..,6.25650978088379,6.69732999801636,5.94450998306274,7.00273990631104,6.00138998031616,4.97786998748779,4.33282995223999,2.8592700958252,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Slovenia,SVN,..,2.05657005310059,1.71205997467041,2.20773005485535,2.06335997581482,1.51131999492645,1.28426003456116,0.999339997768402,1.50478005409241,1.2043399810791,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Solomon Islands,SLB,..,..,1.27486002445221,..,..,5.32353162765503,6.62225866317749,..,..,..,28.6276168823242,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,South Africa,ZAF,..,20.2206592559814,5.2075400352478,..,3.8933699131012,7.92723989486694,8.17341995239258,9.56846046447754,7.24069023132324,11.5842599868774,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,South Sudan,SSD,..,..,63.0254287719727,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Spain,ESP,0.18987999856472,0.0211900006979704,3.03518009185791,2.93603992462158,2.72563004493713,2.45879006385803,2.05715990066528,1.83044004440308,1.85924005508423,1.79373002052307,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Sri Lanka,LKA,..,..,3.86436009407043,3.20425009727478,3.09529995918274,3.29846000671387,3.65856027603149,2.68855142593384,1.85414361953735,0.97966194152832,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,St. Kitts and Nevis,KNA,..,0.384460002183914,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,St. Lucia,LCA,14.8978300094604,7.19896984100342,6.27240991592407,6.68854999542236,6.53209018707275,5.92807006835938,5.02108001708984,4.93486022949219,3.60141706466675,2.0918300151825,6.61925983428955,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,St. Vincent and the Grenadines,VCT,..,4.70771980285645,..,..,..,..,..,..,..,1.67785656452179,1.38979387283325,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Sudan,SDN,..,..,40.6517181396484,39.4689712524414,38.1108703613281,33.8739814758301,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Suriname,SUR,..,..,16.1553897857666,14.8751096725464,18.4765701293945,17.8886108398438,15.7831497192383,14.6531000137329,19.490930557251,..,48.9471588134766,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Sweden,SWE,0.728060007095337,0.270150005817413,0.801379978656769,..,..,..,0.757759988307953,0.683870017528534,0.507719993591309,0.566910028457642,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Switzerland,CHE,18.511739730835,0.604170024394989,0.0326999984681606,0.0869100019335747,0.126169994473457,0.130789995193481,0.105669997632504,0.137390002608299,0.235210001468658,0.263319998979568,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Syrian Arab Republic,SYR,3.83441996574402,3.03668999671936,..,..,..,..,..,32.6716613769531,33.1737785339355,28.9314994812012,23.5768909454346,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Tajikistan,TJK,..,4.43426990509033,8.27425956726074,6.76179981231689,4.00798988342285,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Tanzania,TZA,50.6167297363281,46.338508605957,19.9182090759277,16.7174892425537,16.9483604431152,19.2357482910156,16.8544597625732,15.7628345489502,14.9798669815063,15.2629585266113,16.3821773529053,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Thailand,THA,..,..,..,..,3.30428028106689,0.282743006944656,0.577561140060425,0.429097533226013,0.546331882476807,0.348411291837692,1.59828901290894,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Timor-Leste,TLS,..,..,6.53488254547119,6.8122935295105,4.5170373916626,5.47794389724731,5.75743818283081,5.03631210327148,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Togo,TGO,36.2271194458008,14.5088796615601,5.79511022567749,8.35690975189209,8.26955032348633,6.72324991226196,4.97313976287842,1.12746000289917,1.01215994358063,0.949190020561218,0.771740019321442,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Tonga,TON,11.5099897384644,..,2.26038551330566,..,..,0.214388981461525,0.0236200001090765,0.345165193080902,3.69589114189148,2.28040981292725,0.51310396194458,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Trinidad and Tobago,TTO,15.0237302780151,2.65447998046875,..,..,..,..,..,..,..,..,33.8896293640137,..
